,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience
219,运维,上海·杨浦·四平路,桌面运维,合肥吾恒信息科技有限公司,100-299人,民营,8千-1.4万,大专, ,3-5年
220,运维,上海·虹口·北外滩,云计算工程师, ,10000人以上,民营,1.3万-2.3万,大专,IAAS Paas 桌面云,1-3年
221,运维,上海·浦东·金桥,运维工程师（智能汽车）, ,10000人以上,民营,9千-1.4万,本科, ,1-3年
222,运维,上海·长宁·虹桥,计算机软硬件运维专员,上海道格医疗美容诊所有限公司,100-299人,医院,7千-9千,大专, ,1-3年
223,运维,上海·浦东·航头,生产运维工程师, ,1000-9999人,国企,8千-1万,大专, ,1-3年
224,运维,上海·浦东·高行,数据中心DCO/运维运维, ,10000人以上,民营,9千-1.1万,大专, ,3-5年
225,运维,上海·浦东·康桥, , ,1000-9999人,上市公司,8千-9千,大专, ,1-3年
226,运维,上海·浦东·金桥,系统运维（GMP）,上海联合赛尔生物工程有限公司,300-499人,外商独资,6千-1万·15薪,大专, ,3-5年
227,运维,上海·长宁·华阳路,安全运维工程师,武汉景行英才人力资源服务有限公司,100-299人,民营,6千-9千,本科, ,1-3年
228,运维,上海·黄浦·外滩, ,上海有大信息科技,100-299人,民营,1万-1.3万,本科, ,3-5年
229,运维,上海·普陀·石泉路,运维工程师,南京争锋信息科技有限公司,20-99人,合资,1万-1.6万,本科, ,5-10年
230,运维,上海·普陀·长征,值守工程师,河南中杭信息科技有限公司,100-299人,民营,5千-7千,大专, ,1-3年
231,运维,上海·杨浦·大桥,技术支持/运维工程师,上海亚成电子科技发展有限公司,20人以下,股份制企业,8千-1.4万,学历不限, ,1-3年
232,运维,上海·徐汇·徐家汇,对日linux/Unix/HP-UX/windowS服务器管理工程师,杭州优灿科技有限公司,500-999人,合资,1.5万-3万,学历不限, ,1-3年
233,运维,上海·闵行·颛桥,OracleERP的JP1运维担当,上海朗裕信息科技有限公司,20-99人,民营,9千-1.2万,大专, ,1-3年
234,运维,上海·浦东·曹路,IT运维工程师,上海宇量昇科技有限公司,电子/半导体/集成电路,300-499人,1.5万-2.5万·15薪,本科, ,经验不限
235,运维,上海·黄浦·外滩, ,成都迈思信息技术有限公司,1000-9999人,民营,8千-9千,本科, ,3-5年
236,运维,上海·普陀·桃浦,国华-合悦家康养中心-运维品质主管,国华人寿保险股份有限公司,1000-9999人,股份制企业,1万-1.3万,大专, ,3-5年
237,运维,上海·嘉定·徐行,数据中心运维,北京技捷信通科技有限公司,专业技术服务,20-99人,8千-1万,大专, ,1-3年
238,运维,上海·黄浦·半淞园路,helpdesk桌面运维工程师,上海安凯信息科技有限公司,20-99人,民营,6千-8千,大专, ,1-3年
239,运维,上海·虹口·北外滩,系统运维（现场面试+包两餐+学信网统招本科）,上海信息人才服务有限公司,100-299人,国企,1.2万-1.5万,本科, ,1-3年
240,运维,上海·浦东·陆家嘴,helpdesk桌面运维（易方达）,群思科技(北京)有限公司,100-299人,民营,7千-9千,大专, ,3-5年
241,运维,上海·浦东·张江,初级运维工程师,口袋云,100-299人,民营,1万-1.5万,本科, ,1-3年
242,运维,上海·闵行·吴泾,IT运维工程师,上海玄晖信息科技有限公司,计算机软件,20-99人,1万-1.5万,本科, ,3-5年
243,运维,上海·浦东·高桥, ,上海科锐派信息科技有限公司,20人以下,合资,6千-7千,大专, ,经验不限
244,运维,上海·浦东·唐镇,配置运维工程师,北京晏英科技有限公司,咨询服务,20人以下,1.2万-2.4万,本科, ,经验不限
245,运维,上海·青浦·金泽,电气（运维）工程师（包住+晋升）,深圳万物商企物业服务有限公司,10000人以上,合资,1.4万-2万·14薪,本科, ,5-10年
246,运维,上海·浦东·金桥,项目运维及管理【上海】, ,20-99人,股份制企业,9千-1.3万·13薪,本科, ,3-5年
247,运维,上海·静安·大宁路,运维工程师（尽快到岗+超好过+欢迎来投递）,上海信息人才服务有限公司,100-299人,国企,1.1万-1.4万,本科, ,3-5年
248,运维,上海·小东门, ,上海东证期货有限公司,500-999人,国企,1万-2万,本科, ,经验不限
249,运维,上海·普陀·曹杨新村,IT运维专员,上海衡元建设工程有限公司,工程施工,20-99人,5千-8千,大专, ,3-5年
250,运维,上海·闵行·颛桥,JP1运维担当,上海朗裕信息科技有限公司,20-99人,民营,9千-1.2万,大专, ,3-5年
251,运维,上海·浦东·陆家嘴,运维工程师,浙江荃润信息技术有限公司,20-99人,民营,1.3万-1.7万,本科, ,1-3年
252,运维,上海·浦东·航头, ,上海陆杰电子科技有限公司,100-299人,民营,6千-8千·13薪,大专, ,3-5年
253,运维,上海·长宁·虹桥,硬件运维工程师, ,100-299人,民营,1万-1.5万,大专, ,1-3年
254,运维,上海·浦东·金桥,linux系统运维工程师, ,10000人以上,民营,1万-1.2万,大专, ,3-5年
255,运维,上海·静安·曹家渡, , ,300-499人,民营,1.5万-2.5万,大专, ,3-5年
256,运维,上海·嘉定·安亭,FIS项目后台运维,上海天光电子有限公司,20-99人,民营,5千-9千,本科, ,1年以下
257,运维,上海·浦东·陆家嘴,windows运维, ,1000-9999人,港澳台公司,1.1万-1.5万,大专, ,1-3年
258,运维,上海·嘉定·安亭,CEMS运维工程师,上海境安环境检测技术有限公司,20-99人,民营,6千-1万·13薪,学历不限, ,1-3年
259,运维,上海·崇明·横沙,电力运维专员,上海富楷电器有限公司,300-499人,民营,5千-8千,初中及以下, ,经验不限
260,运维,上海·静安·南京西路,it桌面运维工程师,北京博迅尼科科技有限公司,100-299人,民营,1.1万-1.3万,学历不限, ,1-3年
261,运维,上海·浦东·高东,光伏储能电站运维工程师, ,1000-9999人,国企,1.5万-2.5万,本科, ,5-10年
262,运维,上海·嘉定·徐行,运维值班员,北京光环金网科技有限公司,100-299人,其它,6千-9千,中专/中技, ,经验不限
263,运维,上海·浦东·金杨新村, , ,300-499人,民营,7千-8千,大专, ,1-3年
264,运维,上海·浦东·唐镇,it基础架构运维工程师,太平金科,1000-9999人,国企,1万-2万·16薪,本科, ,3-5年
265,运维,上海·浦东·潍坊新村,运维开发工程师（基金公司驻场+本科）,上海锐赢,20-99人,民营,1.5万-2万,本科, ,3-5年
266,运维,上海·松江·方松,设施运维值班员,华源安诺(天津)科技有限公司,20-99人,民营,6千-8千,中专/中技, ,1-3年
267,运维,上海·静安·彭浦,运维销售经理,上海联辉云电力科技有限公司,100-299人,民营,1万-1.1万·13薪,学历不限, ,3-5年
268,运维,上海·闵行·新虹, ,蒙帕信息,100-299人,股份制企业,1万-1.5万,大专, ,5-10年
269,运维,上海·黄浦·打浦桥,it运维专员（SPD项目）, ,20-99人,国企,1万-1.2万,本科, ,3-5年
270,运维,上海·浦东·陆家嘴,技术支持工程师,广州市新文溯科技有限公司,20-99人,民营,1万-1.8万·13薪,本科, ,1-3年
271,运维,上海·浦东·金桥,IT运维工程师,大湛机电系统工程(上海)有限公司,网络/信息安全,20-99人,4千-8千,学历不限, ,1-3年
272,运维,上海·浦东·唐镇, ,源晨动力,300-499人,民营,5千-7千,大专, ,1-3年
273,运维,上海·宝山·友谊路, , ,10000人以上,国企,7千-9千,本科, ,无经验
274,运维,上海·浦东·北蔡,IT运维工程师, ,1000-9999人,上市公司,8千-1.2万·13薪,本科, ,3-5年
275,运维,上海·松江·新桥,运维工程师（上海）, ,1000-9999人,上市公司,1万-1.5万,大专, ,3-5年
276,运维,上海·宝山·友谊路, , ,10000人以上,国企,7千-9千,本科, ,无经验
277,运维,上海·浦东·陆家嘴, ,道一(天津)企业管理咨询有限公司,100-299人,民营,6千-1万·13薪,本科, ,1-3年
278,运维,上海·塘桥,高级系统运维工程师, ,100-299人,股份制企业,1万-1.5万,学历不限, ,1-3年
279,运维,上海·杨浦·新江湾城,网络运维工程师,广州朗桥维视通信技术有限公司,20-99人,民营,5千-1万,本科, ,1-3年
280,运维,上海·杨浦·五角场, ,上海鸿照网络科技有限公司,20-99人,民营,7千-1.1万,大专, ,1-3年
281,运维,上海·静安·大宁路, ,上海东浩人力资源有限公司,100-299人,国企,1.1万-1.5万,大专, ,3-5年
282,运维,上海·金山·亭林,工程运维(助理)工程师(J11324), ,1000-9999人,合资,7千-1万,中专/中技, ,经验不限
283,运维,上海·黄浦·淮海中路,it桌面运维工程师,北京博迅尼科科技有限公司,100-299人,民营,1.1万-1.3万,学历不限, ,1-3年
284,运维,上海·浦东·书院,IDC机房资产,金石易服(北京)科技有限公司,1000-9999人,民营,6千-8千,大专, ,1-3年
285,运维,上海·奉贤·奉浦,系统运维工程师（生产业务）,哈尔滨同创普润集团有限公司,电子/半导体/集成电路,300-499人,8千-1.5万·13薪,本科, ,3-5年
286,运维,上海·浦东·航头,运维工程师,上海陆杰电子科技有限公司,100-299人,民营,6千-8千·13薪,大专, ,1-3年
287,运维,上海·浦东·花木, ,中信期货有限公司,1000-9999人,国企,1.5万-3万,本科, ,1-3年
288,运维,上海·静安·南京西路, ,中安润微科技上海,100-299人,民营,7千-9千,本科, ,3-5年
289,运维,上海·普陀·甘泉路,信息技术运维专员,上海秋水科技有限公司,20人以下,民营,6千-9千,本科, ,1-3年
290,运维,上海·浦东·航头,运维工程师,上海陆杰电子科技有限公司,100-299人,民营,7千-8千·13薪,大专, ,3-5年
291,运维,上海·黄浦·外滩, ,成都迈思信息技术有限公司,1000-9999人,民营,9千-1万,本科, ,3-5年
292,运维,上海·浦东·惠南,会议室运维工程师,上海湃音网络科技有限公司,IT服务,20人以下,6千-8千,大专, ,1-3年
293,运维,上海·浦东·张江,IT运维工程师, ,1000-9999人,上市公司,8千-1.2万·13薪,本科, ,3-5年
294,运维,上海·黄浦·五里桥, ,成都卓唯企业管理咨询有限公司,100-299人,外商独资,1.8万-2.6万·13薪,本科, ,3-5年
295,运维,上海·浦东·陆家嘴,运维工程师,上海泰利丰通信技术有限公司,20-99人,民营,8千-1万,本科, ,1-3年
296,运维,上海·闵行·梅陇,IT运维专员,上海台雄科技发展集团有限公司,100-299人,民营,7千-1万·13薪,大专, ,1-3年
297,运维,上海·闵行·新虹,桌面运维工程师,上海西信软件工程有限公司,100-299人,民营,1万-1.5万,大专, ,3-5年
298,运维,上海·黄浦·外滩,运维工程师,上海德慧信息技术有限公司,100-299人,民营,6千-8千·13薪,大专, ,1-3年
299,运维,上海·杨浦·江浦路, , ,10000人以上,上市公司,8千-1.1万,大专, ,1-3年
300,运维,上海·小东门,运维/web/测试/c/c++/java/python,外企德科,1000-9999人,合资,1.8万-2.8万·14薪,本科, ,经验不限
301,运维,上海·浦东·高桥,plc自动化工程师(上海运维项目部),凯特智能控制技术有限公司,100-299人,国企,8千-9千,大专, ,1-3年
302,运维,上海·长宁·虹桥, ,上海百尚好信息科技有限公司,计算机软件,20人以下,9千-1.3万·13薪,本科, ,1-3年
303,运维,上海·闵行·浦江,IT运维工程师-J10150,上海恒为云驰信息技术有限公司武汉分公司,100-299人,民营,8千-1.5万,大专, ,5-10年
304,运维,上海·崇明·长兴,cems运维工程师,上海境安环境检测技术有限公司,20-99人,民营,6千-9千·13薪,中专/中技, ,1-3年
305,运维,上海·静安·南京西路,it驻场运维工程师, ,1000-9999人,上市公司,6千-9千,大专, ,1-3年
306,运维,上海·青浦·华新,运维工程师,卓阳能源集团有限公司,100-299人,合资,6千-1万,大专, ,1-3年
307,运维,上海·长宁·虹桥,存储服务器运维工程师, ,100-299人,民营,1万-1.5万,大专, ,1-3年
308,运维,上海·普陀·长征,视频会议运维工程师,上海龙田数码科技有限公司,100-299人,民营,6千-1万,大专, ,1-3年
309,运维,上海·闵行·新虹, ,外企德科数字技术有限公司,人力资源服务,10000人以上,3万-4万·14薪,本科, ,3-5年
310,运维,上海·浦东·金桥,水处理运维值班员,南京芷铭企业管理咨询有限公司,20-99人,民营,7千-8千,学历不限, ,1-3年
311,运维,上海·黄浦·外滩,helpdesk桌面运维工程师,群思科技(北京)有限公司,100-299人,民营,8千-1万,大专, ,1-3年
312,运维,上海·闵行·吴泾,系统运维专员, ,1000-9999人,上市公司,8千-1.2万·13薪,本科, ,1-3年
313,运维,上海·闵行·新虹,软件运维实施工程师,蒙帕信息,100-299人,股份制企业,1万-1.5万,大专, ,3-5年
314,运维,上海·徐汇·虹梅路,环保设备运维工程师,北京丽景天诚环保工程有限公司,100-299人,民营,9千-1.1万,大专, ,1-3年
315,运维,上海·金山·亭林,IDC机房值班运维员,昌泰云技术服务(深圳)有限公司,100-299人,民营,7千-1万,大专, ,1-3年
316,运维,上海·杨浦·五角场, ,上海杨浦科技创业中心（上海复旦科技园创业中心）,100-299人,国企,6千-8千,本科, ,3-5年
317,运维,上海·崇明·竖新,运维工程师,泰克尼森工业服务(上海)有限公司大连分公司,20-99人,民营,8千-1万,大专, ,1-3年
318,运维,上海·浦东·陆家嘴,桌面运维工程师,长威信息科技发展股份有限公司,1000-9999人,民营,7千-1万,本科, ,1-3年
319,运维,上海·徐汇·田林,网络工程师,上海澜欣网络科技有限公司,20人以下,合资,5千-8千,学历不限, ,经验不限
320,运维,上海·崇明·长兴,Voc在线设备运维人员,上海环总实业有限公司,300-499人,民营,8千-1万,学历不限, ,1-3年
321,运维,上海·浦东·潍坊新村,应用运维岗（业务系统方向）(J10216), ,500-999人,合资,1.2万-2万,本科, ,经验不限
322,运维,上海·静安·彭浦,运维结算主管, ,10000人以上,民营,1万-1.5万·13薪,本科, ,3-5年
323,运维,上海·浦东·陆家嘴,运维工程师（2025届）, ,500-999人,民营,120-200/天,本科, ,无经验
324,运维,上海·宝山·杨行,机械工程师/设备工程师/设备运维/监理,上海荣冶工程技术有限公司,300-499人,民营,7千-9千,大专, ,3-5年
325,运维,上海·浦东·金桥,运维工程师, ,10000人以上,民营,9千-1.7万,本科, ,经验不限
326,运维,上海·徐汇·徐家汇,it技术运维工程师,上海至双软件有限公司,20-99人,民营,7千-1.4万·13薪,本科, ,经验不限
327,运维,上海·徐汇·徐家汇,技术支持 运维 水处理仪表 双休 稳定,百瑞环保科技(上海)有限公司,100-299人,合资,7千-1万,大专, ,1-3年
328,运维,上海·普陀·长寿路,运维开发工程师/运维工程师, ,1000-9999人,上市公司,1.2万-1.6万,大专, ,3-5年
329,运维,上海·奉贤·金海,环保运维水气工程师,上海富嗣工程咨询有限公司,20-99人,民营,7千-1万,本科, ,1-3年
330,运维,上海·嘉定·安亭, ,山西海普瑞科技有限公司,20-99人,民营,5千-1万,大专, ,1-3年
331,运维,上海·黄浦·小东门, ,顶尖传诚,100-299人,民营,1.2万-1.7万,大专, ,3-5年
332,运维,上海·浦东·唐镇,电气工程师,上海唐银投资发展有限公司,20-99人,国企,面议,本科, ,无经验
333,运维,上海·杨浦·五角场,helpdesk桌面运维工程师,蓝星光域(上海)航天科技有限公司,20-99人,民营,8千-1.1万·15薪,本科, ,1-3年
334,运维,上海·奉贤·金海,环保运维工程师,上海富嗣工程咨询有限公司,20-99人,民营,8千-1万,本科, ,1-3年
335,运维,上海·长宁·江苏路,APC实施/运维工程师,石化盈科,1000-9999人,合资,1.5万-2.5万·15薪,本科, ,3-5年
336,运维,上海·浦东·川沙新,应用运维工程师,上海睿沃信息科技有限公司,20-99人,民营,1.8万-2.4万·13薪,本科, ,5-10年
337,运维,上海·徐汇·华泾,设施运维值班员,华源安诺(天津)科技有限公司,20-99人,民营,6千-8千,中专/中技, ,1-3年
338,运维,上海·浦东·高东,IT运维工程师,北京中科仙络智算科技股份有限公司,500-999人,股份制企业,5千-7千,大专, ,1-3年
339,运维,上海·松江·中山, ,（总部）运维工程师,500-999人,其它,1.3万-1.5万·14薪,本科, ,3-5年
340,运维,上海·闵行·浦江,500强日企_数据中心运维服务工程师,上海NTT通信工程有限公司,100-299人,合资,7千-1万·14薪,大专, ,1-3年
341,运维,上海·海湾,PLM运维专员, ,1000-9999人,上市公司,8千-1.5万·13薪,大专, ,1-3年
342,运维,上海·崇明·城桥,网络及硬件运维工程师,上海翔竑信息技术有限公司,20人以下,民营,6千-8千,大专, ,1-3年
343,运维,上海·浦东·陆家嘴, ,上海艾杰飞人才管理咨询有限公司,100-299人,外商独资,7千-1.2万·14薪,大专, ,1-3年
344,运维,上海·宝山·淞南,数据中心值长,上海科技网络通信有限公司,100-299人,国企,7千-1.2万·14薪,大专, ,1-3年
345,运维,上海·黄浦·打浦桥,系统运维工程师,合肥盛鹏软件有限公司,20-99人,民营,8千-1万,本科, ,3-5年
346,运维,上海·浦东·陆家嘴, ,外企德科,1000-9999人,合资,3万-3.5万·14薪,大专, ,5-10年
347,运维,上海·松江·车墩,数据中心值长,上海科技网络通信有限公司,100-299人,国企,7千-1.2万·14薪,大专, ,1-3年
348,运维,上海·浦东·三林,桌面运维工程师,联想云领(成都)科技有限公司,1000-9999人,民营,8千-9千,大专, ,1-3年
349,运维,上海·长宁·新泾,高级系统运维工程师, ,1000-9999人,外商独资,1.5万-2万,本科, ,5-10年
350,运维,上海·浦东·唐镇,系统运维岗,上海唐银投资发展有限公司,20-99人,国企,面议,硕士, ,无经验
351,运维,上海·金山·亭林,IDC基础运维技术员,昌泰云技术服务(深圳)有限公司,100-299人,民营,1万-1.5万,大专, ,1-3年
352,运维,上海·浦东·金桥,系统运维工程师, ,10000人以上,民营,1万-1.2万,大专, ,1-3年
353,运维,上海·浦东·川沙新,it运维工程师,上海上药信谊药厂有限公司制药二厂,100-299人,国企,7千-8千,本科, ,经验不限
354,运维,上海·闵行·颛桥, ,护航科技股份有限公司,500-999人,其它,8千-9千,本科, ,3-5年
355,运维,上海·黄浦·淮海中路,IT桌面运维工程师,上海鼎邦信息技术咨询有限公司,20人以下,民营,8千-9千·13薪,大专, ,1-3年
356,运维,上海·浦东·高东, ,上海科锐派信息科技有限公司,20人以下,合资,6千-8千,大专, ,1-3年
357,运维,上海·徐汇·天平路, , ,300-499人,民营,6千-8千,大专, ,3-5年
358,运维,上海·杨浦·五角场,对日infra VMwrare虚拟环境,杭州优灿科技有限公司,500-999人,合资,1.5万-3万,学历不限, ,3-5年
359,运维,上海·杨浦·江浦路,驻场运维(J12985), ,1000-9999人,上市公司,1万-1.5万,大专, ,3-5年
360,运维,上海·静安·石门二路,运维工程师,南京星邺汇捷网络科技有限公司,300-499人,民营,1万-1.5万,本科, ,1-3年
361,运维,上海·普陀·长风新村,it运维工程师,北京中科仙络智算科技股份有限公司,500-999人,股份制企业,5千-7千,大专, ,1-3年
362,运维,上海,泛能热网运维主管, ,10000人以上,上市公司,9千-1.1万,大专, ,3-5年
363,运维,上海·浦东·唐镇,网络运维工程师,北京宏基恒信科技有限责任公司,100-299人,合资,1万-1.1万,本科, ,1年以下
364,运维,上海·嘉定·安亭,公用动力运维技术员,上海克万机械设备技术服务有限公司,500-999人,合资,6千-8千,中专/中技, ,3-5年
365,运维,上海·长宁·江苏路,安全运维（上海外企，英语4级必须）,武汉景行英才人力资源服务有限公司,100-299人,民营,8千-1.1万,本科, ,1-3年
366,运维,上海·静安·大宁路,运维工程师（大数据）,上海信息人才服务有限公司,100-299人,国企,1.5万-2万,本科, ,3-5年
367,运维,上海·长宁·虹桥, ,外企德科,1000-9999人,合资,8千-9千,大专, ,1-3年
368,运维,上海·松江·佘山, , ,300-499人,民营,8千-9千,本科, ,1-3年
369,运维,上海·崇明·长兴,烟气在线设备运维工程师,上海境安环境检测技术有限公司,20-99人,民营,6千-1万·13薪,大专, ,1-3年
370,运维,上海·青浦·香花桥, ,北京中科仙络智算科技股份有限公司,500-999人,股份制企业,5千-7千,大专, ,1-3年
371,运维,上海·黄浦·淮海中路, ,英特利普(上海)信息技术有限公司,100-299人,外商独资,1.3万-1.6万,本科, ,5-10年
372,运维,上海·静安·彭浦新村, ,上海枂特环保科技有限公司,20-99人,民营,7千-8千,大专, ,经验不限
373,运维,上海·长宁·华阳路,存储运维工程师（驻场）硬件-上海, ,1000-9999人,上市公司,1.5万-1.7万·13薪,本科, ,5-10年
374,运维,上海·徐汇·虹梅路,运维工程师,上海丰宝电子信息科技有限公司,100-299人,合资,7千-1万·16薪,大专, ,3-5年
375,运维,上海·嘉定·安亭,水运维工程师,上海境安环境检测技术有限公司,20-99人,民营,6千-1万,中专/中技, ,1-3年
376,运维,上海·浦东·陆家嘴,运维工程师（2025届）, ,500-999人,民营,120-160/天,本科, ,无经验
377,运维,上海·浦东·唐镇, ,北京中科仙络智算科技股份有限公司,500-999人,股份制企业,6千-8千,大专, ,1-3年
378,运维,上海·杨浦·新江湾城,驻场数据库运维,上海共启网络科技有限公司,20-99人,民营,7千-9千,大专, ,1-3年
379,运维,上海·天山路,云安全运维经理,上海挚纵星软件有限公司,20-99人,合资,1万-2万,大专, ,5-10年
