Unnamed: 0,position,city,specific_position,company_name,company_size,company_type,salary,education,ability,experience,min_annual_salary,max_annual_salary
193,数据分析,上海·浦东·张江,MCE市场专员（数据分析方向）(J11145),其他,1000-9999人,上市公司,1万-1.5万,硕士,无要求,1-3年,120000.0,180000.0
194,数据分析,上海·金杨新村,销售经理、数据分析、财务管理、房产运营,上海链家地产,10000人以上,民营,1.8万-3万,本科,无要求,经验不限,216000.0,360000.0
195,数据分析,上海·静安·彭浦,电商运营,其他,20-99人,民营,9千-1.4万·13薪,大专,无要求,1-3年,117000.0,182000.0
196,数据分析,上海·闵行·新虹,商务助理,上海璞馨机电工程有限公司,20-99人,民营,7千-1万,本科,无要求,1-3年,84000.0,120000.0
197,数据分析,上海·闵行·虹桥,数据分析师（电商方向）,其他,10000人以上,上市公司,1万-1.5万,大专,无要求,3-5年,120000.0,180000.0
198,数据分析,上海·杨浦·新江湾城,数据分析师-汉高（施华蔻）外包项目,其他,1000-9999人,合资,1万-1.3万,本科,无要求,经验不限,120000.0,156000.0
199,数据分析,上海·青浦·金泽,热线主管(华为园区),深圳万物商企物业服务有限公司,10000人以上,合资,8千-1.2万·13薪,大专,无要求,3-5年,104000.0,156000.0
200,数据分析,上海·长宁·新华路,营销中心销售助理,宽岱睿保(上海)信息技术有限公司,20-99人,民营,1万-1.5万·15薪,大专,无要求,1-3年,150000.0,225000.0
201,数据分析,上海·浦东·张江,数据分析师,中讯志远(武汉)科技有限公司,100-299人,民营,1万-1.5万,大专,无要求,1-3年,120000.0,180000.0
203,数据分析,上海·徐汇·田林,市场专员,上海攀成德企业管理顾问有限公司,100-299人,民营,7千-9千·14薪,本科,无要求,经验不限,98000.0,126000.0
204,数据分析,上海·浦东·陆家嘴,销售督导专员（餐补+年终奖+双休）,海南老白健康科技有限公司,300-499人,民营,1万-1.5万·17薪,本科,无要求,1-3年,170000.0,255000.0
205,数据分析,上海·静安·曹家渡,数据完整性顾问,上海慧智思客普管理咨询有限公司,20人以下,民营,1万-2万·13薪,本科,战略咨询 医药咨询,1-3年,130000.0,260000.0
206,数据分析,上海·静安·江宁路,数据分析（总裁助理）,其他,1000-9999人,民营,1.2万-2万·14薪,本科,无要求,3-5年,168000.0,280000.0
207,数据分析,上海·浦东·高东,数据分析,其他,10000人以上,合资,7千-1.4万,本科,无要求,1-3年,84000.0,168000.0
208,数据分析,上海·闵行·虹桥,商务专员（招标挂网）,其他,20-99人,民营,7千-1.2万·13薪,大专,无要求,1-3年,91000.0,156000.0
209,数据分析,上海·徐汇·天平路,数据分析,上海复医天健医疗服务产业股份有限公司,10000人以上,国企,7千-8千,大专,无要求,1-3年,84000.0,96000.0
210,数据分析,上海·杨浦·新江湾城,数据分析专员-汉高施华蔻外包项目,其他,1000-9999人,合资,9千-1万,大专,无要求,1-3年,108000.0,120000.0
211,数据分析,上海·闵行·虹桥,渗透测试工程师,绵阳奇安优服科技有限公司,300-499人,民营,7千-1.4万,大专,无要求,经验不限,84000.0,168000.0
212,数据分析,上海·杨浦·四平路,产品助理,华橙(上海)文化发展有限公司,20人以下,民营,6千-1万,大专,无要求,经验不限,72000.0,120000.0
213,数据分析,上海·陆家嘴,数据分析专员,南京飞勒克工业设备有限公司,100-299人,外商独资,9千-1.5万·14薪,本科,无要求,1-3年,126000.0,210000.0
214,数据分析,上海·青浦·重固,风控数据分析师 (MJ001985),其他,10000人以上,上市公司,1.5万-3万,学历不限,无要求,3-5年,180000.0,360000.0
215,数据分析,上海·浦东·花木,技术讲师(可周末）,北京中科信软科技有限公司,100-299人,其它,3万-5万,本科,无要求,5-10年,360000.0,600000.0
216,数据分析,上海·松江·方松,数据分析,科轩(大连)汽车新能源科技有限公司,电气机械/电力设备,20-99人,3万-3.5万·16薪,本科,无要求,经验不限,480000.0,560000.0
217,数据分析,上海·黄浦·南京东路,数据分析师课程/培训招生上海,51Testing,100-299人,民营,8千-1.5万,大专,无要求,经验不限,96000.0,180000.0
218,数据分析,上海·嘉定·南翔,数据分析专员,上海鼎沣弓通科技有限公司,100-299人,民营,1万-1.5万·14薪,大专,无要求,1-3年,140000.0,210000.0
221,数据分析,上海·浦东·张江,数据分析,其他,500-999人,上市公司,1万-1.2万·13薪,本科,Power BI excel,3-5年,130000.0,156000.0
222,数据分析,上海·浦东·花木,经销商规划专员,其他,10000人以上,外商独资,1.5万-2万·15薪,本科,渠道运营,5-10年,225000.0,300000.0
223,数据分析,上海·徐汇·徐家汇,销售运营(J10933),其他,1000-9999人,民营,9千-1.3万,本科,无要求,经验不限,108000.0,156000.0
224,数据分析,上海·松江·新桥,生产统计核算员,上海科特新材料股份有限公司,100-299人,民营,6千-7千·14薪,大专,无要求,3-5年,84000.0,98000.0
225,数据分析,上海·徐汇·徐家汇,数据支持文员,高恩船舶维护技术咨询(上海)有限公司,20-99人,外商独资,1.2万-1.4万,大专,数据治理,经验不限,144000.0,168000.0
226,数据分析,上海·长宁·新泾,商业分析主管,其他,1000-9999人,外商独资,1.5万-2.5万,本科,无要求,1-3年,180000.0,300000.0
227,数据分析,上海·浦东·陆家嘴,业务工程师-校招,北京中软融鑫计算机系统工程有限公司,500-999人,股份制企业,8千-1.4万·13薪,本科,SQL,无经验,104000.0,182000.0
228,数据分析,上海·长宁·仙霞新村,销售文员助理/电商运营,霆正国际贸易(上海)有限公司,20-99人,民营,4千-6千,大专,无要求,经验不限,48000.0,72000.0
229,数据分析,上海·闵行·虹桥,数据分析主管,其他,10000人以上,上市公司,1万-2万,大专,无要求,5-10年,120000.0,240000.0
230,数据分析,上海·浦东·周家渡,电商数据分析,益海嘉里金龙鱼粮油食品股份有限公司,10000人以上,外商独资,1.2万-1.8万,本科,无要求,3-5年,144000.0,216000.0
231,数据分析,上海·闵行·吴泾,系统运维专员,其他,1000-9999人,上市公司,8千-1.2万·13薪,本科,无要求,1-3年,104000.0,156000.0
232,数据分析,上海·浦东·潍坊新村,数据分析,沂泽信息咨询有限公司北京分公司,咨询服务,20人以下,1.9万-2.5万,本科,BI工具,经验不限,228000.0,300000.0
233,数据分析,上海·静安·北站,数据分析,上海倍通医药科技咨询有限公司,1000-9999人,股份制企业,8千-1万,本科,无要求,3-5年,96000.0,120000.0
234,数据分析,上海·静安·南京西路,数据分析 BA,上海赞魅国际物流有限公司,20-99人,民营,1万-1.5万,大专,无要求,1-3年,120000.0,180000.0
235,数据分析,上海·长宁·新泾,数据分析,杭州康知生物科技有限公司,20人以下,民营,8千-1万,大专,无要求,3-5年,96000.0,120000.0
236,数据分析,上海·浦东·张江,产业分析师助理,上海数治数据科技有限公司,20-99人,民营,5千-8千·14薪,本科,无要求,经验不限,70000.0,112000.0
237,数据分析,上海·徐汇·徐家汇,数据支持分析员,高恩船舶维护技术咨询(上海)有限公司,20-99人,外商独资,9千-1.2万,本科,无要求,1-3年,108000.0,144000.0
238,数据分析,上海·松江·泗泾,python数据分析师,特瑞机电(上海)股份有限公司,100-299人,民营,6千-1.2万,大专,无要求,1-3年,72000.0,144000.0
239,数据分析,上海·闵行·吴泾,数据分析,其他,10000人以上,外商独资,9千-1.3万,大专,无要求,3-5年,108000.0,156000.0
240,数据分析,上海·普陀·真如,推广专员,其他,1000-9999人,上市公司,8千-1万,本科,无要求,1年以下,96000.0,120000.0
241,数据分析,上海·闵行·虹桥,数据分析,其他,10000人以上,股份制企业,2万-3万,本科,无要求,1-3年,240000.0,360000.0
242,数据分析,上海·虹口·广中路,商业分析管培生,临诺企业管理咨询(上海)有限公司,20-99人,民营,8千-1.1万,本科,分析 管理咨询工作经验 数学/统计学专业,经验不限,96000.0,132000.0
243,数据分析,上海·杨浦·平凉路,数据分析,泰盛浆纸集团有限公司,1000-9999人,民营,2万-3万·13薪,本科,无要求,5-10年,260000.0,390000.0
244,数据分析,上海·杨浦·江浦路,环保工程销售助理,上海同济建设科技股份有限公司,20-99人,民营,5千-8千,本科,无要求,经验不限,60000.0,96000.0
245,数据分析,上海·松江·中山,数据分析,上海合益众信生物科技有限公司,100-299人,民营,9千-1.4万·14薪,大专,无要求,1-3年,126000.0,196000.0
246,数据分析,上海·浦东·陆家嘴,数据管理服务助理（数据验证与研究方向）- 金融机构派驻,上海元年金融信息服务有限公司,100-299人,民营,8千-1.6万,本科,数据测试 数据治理 Python VBA SQL 敏捷服务 R语言 Tableau,1-3年,96000.0,192000.0
247,数据分析,上海·嘉定·南翔,销售商务专员,上海仪能电机有限公司,20-99人,民营,7千-8千,大专,无要求,1-3年,84000.0,96000.0
248,数据分析,上海·浦东·陆家嘴,数据分析员,南京飞勒克工业设备有限公司,100-299人,外商独资,8千-1.3万·14薪,本科,无要求,1-3年,112000.0,182000.0
249,数据分析,上海·徐汇·虹梅路,数据分析师（本科/计算机相关专业/学信网可查）,河南中杭信息科技有限公司,100-299人,民营,7千-8千,本科,无要求,1-3年,84000.0,96000.0
250,数据分析,上海·闵行·七宝,数据分析,上海链家地产,10000人以上,民营,1.3万-1.6万,本科,无要求,经验不限,156000.0,192000.0
251,数据分析,上海·浦东·洋泾,数据分析,深圳市天软科技开发有限公司,100-299人,民营,5千-1万,本科,无要求,经验不限,60000.0,120000.0
252,数据分析,上海·闵行·虹桥,运营专员,其他,10000人以上,上市公司,8千-1万,本科,无要求,1-3年,96000.0,120000.0
253,数据分析,上海·静安·静安寺,数据分析,上海中智项目外包咨询服务有限公司,1000-9999人,国企,1.2万-1.5万·13薪,本科,无要求,1-3年,156000.0,195000.0
255,数据分析,上海·闵行·新虹,数据分析,其他,1000-9999人,上市公司,1万-1.3万,大专,无要求,3-5年,120000.0,156000.0
256,数据分析,上海·浦东·陆家嘴,数据管理服务助理（数据统计方向）- 金融机构派驻,上海元年金融信息服务有限公司,100-299人,民营,8千-1.6万,本科,无要求,1-3年,96000.0,192000.0
257,数据分析,上海·浦东·潍坊新村,数据分析师,上海小方制药股份有限公司,500-999人,外商独资,1万-2万,大专,无要求,1-3年,120000.0,240000.0
258,数据分析,上海·闵行·浦江,人力资源主任,其他,1000-9999人,民营,1.2万-2万,本科,无要求,5-10年,144000.0,240000.0
259,数据分析,上海·杨浦·大桥,销售助理,科达自动化集团股份有限公司,100-299人,民营,5千-1万,中专/中技,无要求,1-3年,60000.0,120000.0
260,数据分析,上海·闵行·吴泾,数据统计专员（偏运营支持）,上海维艾乐,100-299人,民营,7千-1万,本科,无要求,1-3年,84000.0,120000.0
261,数据分析,上海·浦东·张江,数据分析,北京宜通华瑞科技有限公司,1000-9999人,民营,1.7万-2.5万·13薪,本科,无要求,3-5年,221000.0,325000.0
263,数据分析,上海·长宁·虹桥,数据分析,上海东浩人力资源有限公司,100-299人,国企,8千-1.1万,本科,无要求,1-3年,96000.0,132000.0
264,数据分析,上海·静安·天目西路,数据分析,敏捷艾科,20-99人,民营,1.2万-1.6万·13薪,本科,无要求,1-3年,156000.0,208000.0
265,数据分析,上海·黄浦·南京东路,数据分析（BI报表+不加班）,上海锐赢,20-99人,民营,1.5万-2万,本科,无要求,3-5年,180000.0,240000.0
266,数据分析,上海·浦东·陆家嘴,产品助理,南京飞勒克工业设备有限公司,100-299人,外商独资,8千-1万·14薪,本科,无要求,1-3年,112000.0,140000.0
267,数据分析,上海·浦东·陆家嘴,日语商务专员,与睿企业管理咨询(上海)有限公司,100-299人,外商独资,7千-8千,本科,无要求,1-3年,84000.0,96000.0
268,数据分析,上海,经营分析师,其他,10000人以上,民营,3.5万-5万,本科,无要求,5-10年,420000.0,600000.0
269,数据分析,上海·虹口·江湾,数据分析经理,上海天籍信息科技有限公司,20-99人,民营,8千-1.6万,本科,无要求,3-5年,96000.0,192000.0
270,数据分析,上海·浦东·洋泾,销售代表,上海佳盟计算机系统有限公司,20-99人,民营,5千-1万,大专,无要求,1-3年,60000.0,120000.0
271,数据分析,上海·浦东·塘桥,产品助理,上海澎博财经资讯有限公司,100-299人,民营,1万-2万·13薪,本科,无要求,1-3年,130000.0,260000.0
272,数据分析,上海·南京东路,数据分析师,南京飞勒克工业设备有限公司,100-299人,外商独资,1万-1.5万·14薪,本科,无要求,1-3年,140000.0,210000.0
273,数据分析,上海,数据分析,其他,10000人以上,民营,2.5万-5万,本科,无要求,5-10年,300000.0,600000.0
274,数据分析,上海·闵行·虹桥,安全服务工程师,绵阳奇安优服科技有限公司,300-499人,民营,7千-1.4万,本科,无要求,经验不限,84000.0,168000.0
275,数据分析,上海·静安·南京西路,数据分析,上海力德企业管理咨询有限公司,100-299人,合资,1万-1.6万,本科,无要求,1-3年,120000.0,192000.0
276,数据分析,上海·浦东·花木,财富委-经营分析岗(J15726),其他,1000-9999人,股份制企业,1.5万-3万,本科,无要求,1-3年,180000.0,360000.0
277,数据分析,上海·浦东·北蔡,数据分析,永和食品(中国)股份有限公司,食品/饮料,300-499人,1万-1.5万·13薪,大专,无要求,5-10年,130000.0,195000.0
278,数据分析,上海·黄浦·外滩,院线总部市场专员,北京思远影业有限公司,1000-9999人,民营,6千-8千,本科,无要求,3-5年,72000.0,96000.0
279,数据分析,上海·金山·金山卫,采购专员（商务）,紫荆花涂料(上海)有限公司,1000-9999人,上市公司,6千-1.2万·13薪,大专,无要求,经验不限,78000.0,156000.0
280,数据分析,上海·浦东·康桥,数据分析,龙腾启盛(大连)数字科技有限公司,计算机软件,20人以下,9千-1.2万,本科,无要求,3-5年,108000.0,144000.0
281,数据分析,上海·闵行·新虹,数据分析,其他,1000-9999人,上市公司,1.3万-1.7万,本科,无要求,3-5年,156000.0,204000.0
282,数据分析,上海·青浦·重固,2024校招-网络政策助理 (MJ001567),其他,10000人以上,上市公司,6千-1万,本科,数据治理 数据挖掘 数据建模,经验不限,72000.0,120000.0
283,数据分析,上海·嘉定·南翔,计划专员,格林酒店(上海)有限公司,10000人以上,民营,8千-1.2万,本科,无要求,经验不限,96000.0,144000.0
284,数据分析,上海·浦东·康桥,数据分析师,其他,1000-9999人,上市公司,1.3万-2.5万,本科,无要求,1-3年,156000.0,300000.0
285,数据分析,上海·长宁·新泾,数据分析,其他,10000人以上,民营,2万-4万·13薪,本科,无要求,5-10年,260000.0,520000.0
286,数据分析,上海·松江·泗泾,Physon工程师,特瑞机电(上海)股份有限公司,100-299人,民营,6千-1.2万,大专,报表开发 数据建模 数据治理 Python R语言,1-3年,72000.0,144000.0
287,数据分析,上海·浦东·陆家嘴,商业数据分析师（宁波）,宁波萌牙家科技有限公司,100-299人,民营,1.2万-1.5万,本科,无要求,经验不限,144000.0,180000.0
288,数据分析,上海·静安·静安寺,数据分析,上海中智项目外包咨询服务有限公司,1000-9999人,国企,1.2万-1.5万·13薪,本科,无要求,1-3年,156000.0,195000.0
289,数据分析,上海·浦东·南码头路,数据治理工程师,其他,100-299人,上市公司,8千-1.2万,本科,数据治理,1-3年,96000.0,144000.0
290,数据分析,上海·浦东·三林,数据分析,罗欣健康科技发展(北京)有限公司,500-999人,民营,6千-1.2万,本科,无要求,1-3年,72000.0,144000.0
291,数据分析,上海·黄浦·瑞金二路,数据分析,上海艾杰飞人才管理咨询有限公司,100-299人,外商独资,1.2万-2万,本科,无要求,1-3年,144000.0,240000.0
292,数据分析,上海·徐汇·南京西路,销售支持主管/专员,宏润泰阳(宣城)绿色能源有限公司,500-999人,股份制企业,8千-1.4万,本科,销售支持,3-5年,96000.0,168000.0
293,数据分析,上海·杨浦·控江路,总经理助理,上海晴明实业有限公司,20-99人,民营,8千-1.5万·13薪,本科,无要求,5-10年,104000.0,195000.0
294,数据分析,上海·长宁·新泾,新媒体活动运营,上海微创软件股份有限公司,10000人以上,合资,1万-1.1万,本科,无要求,经验不限,120000.0,132000.0
295,数据分析,上海·嘉定·江桥,数据分析,其他,10000人以上,民营,1.8万-2.3万,本科,无要求,5-10年,216000.0,276000.0
296,数据分析,上海·静安·南京西路,金融数据分析助理,昂策(上海)资产管理有限公司,20-99人,民营,7千-8千,本科,无要求,1-3年,84000.0,96000.0
297,数据分析,上海·金桥,服装买手（校招）,钰真(上海)信息技术有限公司,300-499人,民营,7千-1万·13薪,本科,无要求,无经验,91000.0,130000.0
298,数据分析,上海·闵行·虹桥,采购系统专员,其他,10000人以上,上市公司,8千-1.2万,本科,无要求,1-3年,96000.0,144000.0
299,数据分析,上海·浦东·张江,金融信息专员,普兰金融,500-999人,民营,1万-1.5万·13薪,本科,无要求,经验不限,130000.0,195000.0
300,数据分析,上海·长宁·天山路,运营数据分析专员,艺科物流设备租赁(中国)有限公司,20-99人,外商独资,1万-1.5万,本科,无要求,1-3年,120000.0,180000.0
301,数据分析,上海·黄浦·五里桥,高级爬虫工程师,上海聘贤科技集团有限公司,100-299人,民营,1.5万-2万,大专,Python SQL 数据清洗 数据挖掘 爬虫开发,3-5年,180000.0,240000.0
302,数据分析,上海·青浦·金泽,物业品质助理,上海索迪斯管理有限公司北京分公司,10000人以上,外商独资,5千-6千,大专,无要求,1-3年,60000.0,72000.0
303,数据分析,上海·浦东·花木,数据运营分析,南京飞勒克工业设备有限公司,100-299人,外商独资,1万-1.5万·14薪,本科,无要求,1-3年,140000.0,210000.0
304,数据分析,上海·黄浦·南京东路,数据工程/大数据分析咨询顾问,通力凯顿（北京）系统集成有限公司,100-299人,民营,2万-3万,本科,无要求,3-5年,240000.0,360000.0
305,数据分析,上海·闵行·梅陇,产品经理,上海台雄科技发展集团有限公司,100-299人,民营,8千-1.3万·13薪,本科,无要求,1-3年,104000.0,169000.0
306,数据分析,上海·浦东·张江,数据科学家（全额公积金）,北京宜通华瑞科技有限公司,1000-9999人,民营,2万-4万·13薪,本科,无要求,3-5年,260000.0,520000.0
307,数据分析,上海·浦东·高行,财务管理部数据治理岗,上海外高桥集团财务有限公司,20-99人,国企,1.2万-1.5万,本科,无要求,1-3年,144000.0,180000.0
308,数据分析,上海·黄浦·南京东路,数据统计专员（宁波）,宁波萌牙家科技有限公司,100-299人,民营,8千-1万,本科,无要求,1年以下,96000.0,120000.0
309,数据分析,上海·漕河泾,会务管理,其他,20-99人,国企,6千-8千,大专,无要求,1-3年,72000.0,96000.0
310,数据分析,上海·静安·天目西路,数据分析,北京仕邦达人力资源服务有限公司上海分公司,300-499人,合资,2万-3.5万,大专,无要求,5-10年,240000.0,420000.0
311,数据分析,上海·静安·彭浦,主数据管理,易麦克(苏州)信息科技有限公司,20-99人,民营,1万-1.5万·13薪,本科,无要求,1-3年,130000.0,195000.0
312,数据分析,上海·普陀·石泉路,数据分析,其他,1000-9999人,上市公司,1.2万-1.5万,本科,无要求,无经验,144000.0,180000.0
313,数据分析,上海·静安·大宁路,数据分析师,合肥乾筑智能科技有限公司,新能源,20人以下,2.5万-3.5万,本科,无要求,3-5年,300000.0,420000.0
314,数据分析,上海·嘉定·华亭,数据顾问,中讯志远(武汉)科技有限公司,100-299人,民营,1万-1.5万,大专,数据治理 数据挖掘,3-5年,120000.0,180000.0
315,数据分析,上海·黄浦·南京东路,数据分析,讯升(上海)人力资源有限公司成都分公司,100-299人,外商独资,2万-3.5万·16薪,本科,无要求,3-5年,320000.0,560000.0
316,数据分析,上海·浦东·唐镇,数据专员,其他,10000人以上,外商独资,1万-1.5万,本科,SAP 数字化,3-5年,120000.0,180000.0
317,数据分析,上海·浦东·张江,数据建模分析师,上海数治数据科技有限公司,20-99人,民营,1.2万-1.6万,硕士,无要求,经验不限,144000.0,192000.0
318,数据分析,上海·静安·大宁路,行业分析师/市场分析师,上海率捷管理咨询有限公司,20-99人,民营,1万-1.6万,本科,无要求,1-3年,120000.0,192000.0
319,数据分析,上海·浦东·唐镇,数据管理部数据治理与应用岗,其他,10000人以上,上市公司,1.2万-1.8万,本科,无要求,3-5年,144000.0,216000.0
320,数据分析,上海·浦东·花木,数据分析师,成都社零科技有限公司,人工智能,20-99人,1.5万-2.3万·14薪,本科,无要求,1-3年,210000.0,322000.0
322,数据分析,上海·闵行·七宝,商品专员,上海凯蓝黄埔品牌管理有限公司,10000人以上,其它,6千-1万,大专,无要求,1-3年,72000.0,120000.0
323,数据分析,上海·浦东·金桥,数据分析,上海东浩人力资源有限公司,100-299人,国企,1万-1.5万·13薪,本科,无要求,3-5年,130000.0,195000.0
324,数据分析,上海·虹口·广中路,初级数据分析工程师,上海嘉勉信息技术有限公司,20-99人,民营,6千-8千,本科,无要求,1年以下,72000.0,96000.0
325,数据分析,上海·闵行·莘庄,韩语行政总务-上海,希杰(青岛)食品有限公司北京分公司,1000-9999人,外商独资,7千-9千,大专,无要求,1-3年,84000.0,108000.0
326,数据分析,上海·青浦·华新,数据分析师(J14638),其他,10000人以上,股份制企业,1.8万-3.5万·13薪,本科,无要求,3-5年,234000.0,455000.0
327,数据分析,上海·杨浦·新江湾城,Global Selling-英国经营分析,其他,10000人以上,民营,2.5万-5万,本科,无要求,3-5年,300000.0,600000.0
328,数据分析,上海·闵行·新虹,市场助理,其他,1000-9999人,上市公司,8千-1万,本科,无要求,3-5年,96000.0,120000.0
329,数据分析,上海·长宁·天山路,数据分析经理G000662,其他,10000人以上,外商独资,2万-3万,本科,无要求,5-10年,240000.0,360000.0
330,数据分析,上海·徐汇·虹梅路,16623-数据分析专员,梅特勒-托利多国际贸易(上海)有限公司,1000-9999人,外商独资,8千-1.6万,本科,无要求,3-5年,96000.0,192000.0
331,数据分析,上海·奉贤·庄行,运营总监助理,四川宏图风景环保科技有限公司,300-499人,民营,7千-1万,本科,无要求,1-3年,84000.0,120000.0
332,数据分析,上海·长宁·虹桥,数据分析,其他,1000-9999人,民营,8千-1.2万,本科,SQL,1-3年,96000.0,144000.0
333,数据分析,上海·徐汇·徐家汇,Data Support Analyst,高恩船舶维护技术咨询(上海)有限公司,20-99人,外商独资,1万-1.3万,本科,无要求,1-3年,120000.0,156000.0
334,数据分析,上海·浦东·花木,急招销售支持（龙阳路）,其他,1000-9999人,民营,6千-1万,大专,无要求,1-3年,72000.0,120000.0
335,数据分析,上海·闵行·虹桥,hr数据分析师,其他,10000人以上,上市公司,1.5万-2万,本科,无要求,5-10年,180000.0,240000.0
336,数据分析,上海·杨浦·大桥,（BI)高级/资深数据分析师,国泰财产保险有限责任公司,500-999人,合资,3万-4万·15薪,本科,无要求,5-10年,450000.0,600000.0
337,数据分析,上海·杨浦·五角场,资深孵化专员,上海杨浦科技创业中心（上海复旦科技园创业中心）,100-299人,国企,8千-1万,硕士,无要求,3-5年,96000.0,120000.0
338,数据分析,上海·长宁·虹桥,网络推广（SEM）,上海维情网络科技股份有限公司,20-99人,民营,7千-1.2万,大专,无要求,经验不限,84000.0,144000.0
339,数据分析,上海·长宁·华阳路,数据分析,外企德科人力资源服务安徽有限公司,100-299人,国企,2万-2.5万,本科,无要求,5-10年,240000.0,300000.0
340,数据分析,上海·闵行·虹桥,bi数据分析师,其他,10000人以上,上市公司,1.2万-1.5万·14薪,本科,无要求,1-3年,168000.0,210000.0
341,数据分析,上海·青浦·重固,运营成本项目管理专家 (MJ001744),其他,10000人以上,上市公司,8千-1.4万,学历不限,无要求,3-5年,96000.0,168000.0
342,数据分析,上海·徐汇·斜土路,Blaze数据分析师,平安普惠融资担保有限公司上海分公司,1000-9999人,外商独资,8千-1.6万·15薪,本科,无要求,1-3年,120000.0,240000.0
343,数据分析,上海·闵行·七宝,海外产销协调岗,其他,1000-9999人,民营,8千-1.5万,本科,无要求,3-5年,96000.0,180000.0
344,数据分析,上海·徐汇·斜土路,sfe数据分析经理,其他,1000-9999人,上市公司,1.8万-2.5万,本科,无要求,经验不限,216000.0,300000.0
345,数据分析,上海·浦东·洋泾,数据分析,深圳市天软科技开发有限公司,100-299人,民营,6千-1万,本科,无要求,经验不限,72000.0,120000.0
346,数据分析,上海·普陀·长征,电商产品经理,富宏(上海)企业发展有限公司,20-99人,民营,1.2万-2.4万·13薪,本科,无要求,5-10年,156000.0,312000.0
347,数据分析,上海·长宁·虹桥,数据分析,其他,500-999人,上市公司,8千-1万·15薪,大专,无要求,1-3年,120000.0,150000.0
348,数据分析,上海·嘉定·安亭,自动驾驶效率运营-数据分析方向,北京嘀嘀无限科技发展有限公司,1000-9999人,外商独资,1.5万-2.5万,本科,无要求,3-5年,180000.0,300000.0
349,数据分析,上海·浦东·唐镇,银行正编-数据分析与模型建设,智联猎头,1000-9999人,其它,2.3万-3万,硕士,无要求,3-5年,276000.0,360000.0
350,数据分析,上海·普陀·石泉路,数据分析,其他,1000-9999人,上市公司,1.5万-1.7万,本科,无要求,无经验,180000.0,204000.0
351,数据分析,上海·浦东·陆家嘴,Data Analyst,凯捷中国,10000人以上,外商独资,1.5万-2万·13薪,本科,SAS SPSS Python,3-5年,195000.0,260000.0
352,数据分析,上海·徐汇·徐家汇,业务数据运营专员(J13554),其他,1000-9999人,民营,1万-1.5万,本科,无要求,经验不限,120000.0,180000.0
353,数据分析,上海·长宁·天山路,数据分析,艺科物流设备租赁(中国)有限公司,20-99人,外商独资,1万-1.5万·13薪,本科,无要求,3-5年,130000.0,195000.0
354,数据分析,上海·徐汇·枫林路,数据分析,上海抚理健康管理咨询有限公司,1000-9999人,民营,1.2万-1.4万,本科,无要求,3-5年,144000.0,168000.0
355,数据分析,上海·松江·小昆山,快递客服主管,上海睿弋尔供应链管理有限公司,100-299人,民营,8千-1万,大专,无要求,1-3年,96000.0,120000.0
356,数据分析,上海·虹口·北外滩,项目经理,湖南软科信息技术服务有限公司,20-99人,民营,1.4万-2万,本科,无要求,5-10年,168000.0,240000.0
357,数据分析,上海·黄浦·五里桥,测试数据管理与分析,觐联(上海)工业技术有限公司,300-499人,民营,9千-1.2万,本科,无要求,3-5年,108000.0,144000.0
358,数据分析,上海·浦东·三林,Biostatistician 生物统计师（全国Homebase）,其他,10000人以上,外商独资,2万-4万·13薪,本科,无要求,3-5年,260000.0,520000.0
359,数据分析,上海·浦东·唐镇,数据分析,其他,10000人以上,上市公司,6千-8千,大专,无要求,1-3年,72000.0,96000.0
360,数据分析,上海·真新,搜索引擎优化SEO/营销SEM,上海北四特自动化科技有限公司,20-99人,民营,1万-1.5万,大专,无要求,3-5年,120000.0,180000.0
361,数据分析,上海·浦东·花木,商务管理管培生（校招）,其他,1000-9999人,上市公司,1.2万-1.6万,硕士,无要求,经验不限,144000.0,192000.0
362,数据分析,上海·浦东·张江,数据分析,上海有临医药科技有限公司,医药制造,500-999人,1万-1.5万·14薪,本科,无要求,1-3年,140000.0,210000.0
363,数据分析,上海·小东门,数据分析,上海东证期货有限公司,500-999人,国企,1.5万-2.5万,本科,无要求,1-3年,180000.0,300000.0
364,数据分析,上海·青浦·金泽,工单文员 物业行政 物业客服 包住,上海索迪斯管理有限公司北京分公司,10000人以上,外商独资,5千-6千,大专,无要求,1-3年,60000.0,72000.0
366,数据分析,上海·杨浦·平凉路,业务分析经理 数据分析+策略,上海利真,1000-9999人,民营,2万-3万·13薪,本科,无要求,5-10年,260000.0,390000.0
367,数据分析,上海·闵行·新虹,市场分析师,科丝美诗(中国)化妆品有限公司,1000-9999人,外商独资,1.2万-1.6万,本科,无要求,3-5年,144000.0,192000.0
368,数据分析,上海·奉贤·庄行,外贸专员,四川宏图风景环保科技有限公司,300-499人,民营,8千-1.2万·13薪,本科,无要求,1-3年,104000.0,156000.0
369,数据分析,上海·浦东·张江,Senior Data Analyst,才纵(上海)工程技术有限公司,20-99人,外商独资,1万-2万·13薪,大专,无要求,1-3年,130000.0,260000.0
370,数据分析,上海·嘉定·安亭,数据分析,沈阳新思维人力资源管理咨询有限公司,20-99人,民营,2万-4万,本科,无要求,3-5年,240000.0,480000.0
371,数据分析,上海·杨浦·大桥,数据分析,北京万古恒信科技有限公司,300-499人,民营,9千-1.1万,本科,无要求,3-5年,108000.0,132000.0
372,数据分析,上海·嘉定·徐行,内贸销售,其他,500-999人,上市公司,1万-1.3万,本科,无要求,1-3年,120000.0,156000.0
