Unnamed: 0,position,city,specific_position,company_name,company_type,education,ability,experience,min_annual_salary,max_annual_salary,min_company_size,max_company_size
207,运维,上海·浦东·唐镇,运维开发岗,其他,上市公司,本科,无要求,1-3年,120000.0,144000.0,100.0,299.0
208,运维,上海·杨浦·定海路,运维,其他,国企,大专,无要求,无经验,60000.0,96000.0,10000.0,
209,运维,上海·浦东·高行,机房运维管理员,其他,民营,中专/中技,无要求,1-3年,72000.0,96000.0,500.0,999.0
210,运维,上海·崇明·长兴,在线监测设备运维工程师,上海境安环境检测技术有限公司,民营,大专,无要求,3-5年,72000.0,144000.0,20.0,99.0
211,运维,上海·浦东·张江,运维,郑州百思特软件科技有限公司,民营,本科,无要求,5-10年,120000.0,192000.0,100.0,299.0
212,运维,上海·浦东·曹路,运维,上海励汇企业管理咨询有限公司,民营,大专,无要求,1年以下,156000.0,192000.0,500.0,999.0
213,运维,上海·浦东,运维,北京普华恒信技术服务有限公司,其它,大专,无要求,1-3年,72000.0,84000.0,100.0,299.0
214,运维,上海·浦东·张江,OA运维开发工程师,萨孚凯信息系统(无锡)有限公司,外商独资,大专,无要求,3-5年,169000.0,208000.0,100.0,299.0
215,运维,上海·长宁·程家桥,技术支持工程师（充电桩硬件运维）,其他,港澳台公司,本科,无要求,1-3年,96000.0,144000.0,500.0,999.0
216,运维,上海·闵行·浦江,商务运维专员,上海粹涟资产管理有限公司河南分公司,民营,大专,无要求,1-3年,84000.0,96000.0,300.0,499.0
217,运维,上海·宝山·杨行,初级运维工程师,口袋云,民营,本科,无要求,1-3年,120000.0,180000.0,100.0,299.0
218,运维,上海·浦东·唐镇,机房运维工程师,其他,民营,本科,无要求,3-5年,96000.0,144000.0,1000.0,9999.0
219,运维,上海·杨浦·四平路,桌面运维,合肥吾恒信息科技有限公司,民营,大专,无要求,3-5年,96000.0,168000.0,100.0,299.0
220,运维,上海·虹口·北外滩,云计算工程师,其他,民营,大专,IAAS Paas 桌面云,1-3年,156000.0,276000.0,10000.0,
221,运维,上海·浦东·金桥,运维工程师（智能汽车）,其他,民营,本科,无要求,1-3年,108000.0,168000.0,10000.0,
222,运维,上海·长宁·虹桥,计算机软硬件运维专员,上海道格医疗美容诊所有限公司,医院,大专,无要求,1-3年,84000.0,108000.0,100.0,299.0
223,运维,上海·浦东·航头,生产运维工程师,其他,国企,大专,无要求,1-3年,96000.0,120000.0,1000.0,9999.0
224,运维,上海·浦东·高行,数据中心DCO/运维运维,其他,民营,大专,无要求,3-5年,108000.0,132000.0,10000.0,
225,运维,上海·浦东·康桥,运维,其他,上市公司,大专,无要求,1-3年,96000.0,108000.0,1000.0,9999.0
226,运维,上海·浦东·金桥,系统运维（GMP）,上海联合赛尔生物工程有限公司,外商独资,大专,无要求,3-5年,90000.0,150000.0,300.0,499.0
227,运维,上海·长宁·华阳路,安全运维工程师,武汉景行英才人力资源服务有限公司,民营,本科,无要求,1-3年,72000.0,108000.0,100.0,299.0
228,运维,上海·黄浦·外滩,运维,上海有大信息科技,民营,本科,无要求,3-5年,120000.0,156000.0,100.0,299.0
229,运维,上海·普陀·石泉路,运维工程师,南京争锋信息科技有限公司,合资,本科,无要求,5-10年,120000.0,192000.0,20.0,99.0
230,运维,上海·普陀·长征,值守工程师,河南中杭信息科技有限公司,民营,大专,无要求,1-3年,60000.0,84000.0,100.0,299.0
231,运维,上海·杨浦·大桥,技术支持/运维工程师,上海亚成电子科技发展有限公司,股份制企业,学历不限,无要求,1-3年,96000.0,168000.0,,20.0
232,运维,上海·徐汇·徐家汇,对日linux/Unix/HP-UX/windowS服务器管理工程师,杭州优灿科技有限公司,合资,学历不限,无要求,1-3年,180000.0,360000.0,500.0,999.0
233,运维,上海·闵行·颛桥,OracleERP的JP1运维担当,上海朗裕信息科技有限公司,民营,大专,无要求,1-3年,108000.0,144000.0,20.0,99.0
234,运维,上海·浦东·曹路,IT运维工程师,上海宇量昇科技有限公司,,本科,无要求,经验不限,225000.0,375000.0,300.0,499.0
235,运维,上海·黄浦·外滩,运维,成都迈思信息技术有限公司,民营,本科,无要求,3-5年,96000.0,108000.0,1000.0,9999.0
236,运维,上海·普陀·桃浦,国华-合悦家康养中心-运维品质主管,国华人寿保险股份有限公司,股份制企业,大专,无要求,3-5年,120000.0,156000.0,1000.0,9999.0
237,运维,上海·嘉定·徐行,数据中心运维,北京技捷信通科技有限公司,,大专,无要求,1-3年,96000.0,120000.0,20.0,99.0
238,运维,上海·黄浦·半淞园路,helpdesk桌面运维工程师,上海安凯信息科技有限公司,民营,大专,无要求,1-3年,72000.0,96000.0,20.0,99.0
239,运维,上海·虹口·北外滩,系统运维（现场面试+包两餐+学信网统招本科）,上海信息人才服务有限公司,国企,本科,无要求,1-3年,144000.0,180000.0,100.0,299.0
240,运维,上海·浦东·陆家嘴,helpdesk桌面运维（易方达）,群思科技(北京)有限公司,民营,大专,无要求,3-5年,84000.0,108000.0,100.0,299.0
241,运维,上海·浦东·张江,初级运维工程师,口袋云,民营,本科,无要求,1-3年,120000.0,180000.0,100.0,299.0
242,运维,上海·闵行·吴泾,IT运维工程师,上海玄晖信息科技有限公司,,本科,无要求,3-5年,120000.0,180000.0,20.0,99.0
243,运维,上海·浦东·高桥,运维,上海科锐派信息科技有限公司,合资,大专,无要求,经验不限,72000.0,84000.0,,20.0
244,运维,上海·浦东·唐镇,配置运维工程师,北京晏英科技有限公司,,本科,无要求,经验不限,144000.0,288000.0,,20.0
245,运维,上海·青浦·金泽,电气（运维）工程师（包住+晋升）,深圳万物商企物业服务有限公司,合资,本科,无要求,5-10年,196000.0,280000.0,10000.0,
246,运维,上海·浦东·金桥,项目运维及管理【上海】,其他,股份制企业,本科,无要求,3-5年,117000.0,169000.0,20.0,99.0
247,运维,上海·静安·大宁路,运维工程师（尽快到岗+超好过+欢迎来投递）,上海信息人才服务有限公司,国企,本科,无要求,3-5年,132000.0,168000.0,100.0,299.0
248,运维,上海·小东门,运维,上海东证期货有限公司,国企,本科,无要求,经验不限,120000.0,240000.0,500.0,999.0
249,运维,上海·普陀·曹杨新村,IT运维专员,上海衡元建设工程有限公司,,大专,无要求,3-5年,60000.0,96000.0,20.0,99.0
250,运维,上海·闵行·颛桥,JP1运维担当,上海朗裕信息科技有限公司,民营,大专,无要求,3-5年,108000.0,144000.0,20.0,99.0
251,运维,上海·浦东·陆家嘴,运维工程师,浙江荃润信息技术有限公司,民营,本科,无要求,1-3年,156000.0,204000.0,20.0,99.0
252,运维,上海·浦东·航头,运维,上海陆杰电子科技有限公司,民营,大专,无要求,3-5年,78000.0,104000.0,100.0,299.0
253,运维,上海·长宁·虹桥,硬件运维工程师,其他,民营,大专,无要求,1-3年,120000.0,180000.0,100.0,299.0
254,运维,上海·浦东·金桥,linux系统运维工程师,其他,民营,大专,无要求,3-5年,120000.0,144000.0,10000.0,
255,运维,上海·静安·曹家渡,运维,其他,民营,大专,无要求,3-5年,180000.0,300000.0,300.0,499.0
256,运维,上海·嘉定·安亭,FIS项目后台运维,上海天光电子有限公司,民营,本科,无要求,1年以下,60000.0,108000.0,20.0,99.0
257,运维,上海·浦东·陆家嘴,windows运维,其他,港澳台公司,大专,无要求,1-3年,132000.0,180000.0,1000.0,9999.0
258,运维,上海·嘉定·安亭,CEMS运维工程师,上海境安环境检测技术有限公司,民营,学历不限,无要求,1-3年,78000.0,130000.0,20.0,99.0
259,运维,上海·崇明·横沙,电力运维专员,上海富楷电器有限公司,民营,初中及以下,无要求,经验不限,60000.0,96000.0,300.0,499.0
260,运维,上海·静安·南京西路,it桌面运维工程师,北京博迅尼科科技有限公司,民营,学历不限,无要求,1-3年,132000.0,156000.0,100.0,299.0
261,运维,上海·浦东·高东,光伏储能电站运维工程师,其他,国企,本科,无要求,5-10年,180000.0,300000.0,1000.0,9999.0
262,运维,上海·嘉定·徐行,运维值班员,北京光环金网科技有限公司,其它,中专/中技,无要求,经验不限,72000.0,108000.0,100.0,299.0
263,运维,上海·浦东·金杨新村,运维,其他,民营,大专,无要求,1-3年,84000.0,96000.0,300.0,499.0
264,运维,上海·浦东·唐镇,it基础架构运维工程师,太平金科,国企,本科,无要求,3-5年,160000.0,320000.0,1000.0,9999.0
265,运维,上海·浦东·潍坊新村,运维开发工程师（基金公司驻场+本科）,上海锐赢,民营,本科,无要求,3-5年,180000.0,240000.0,20.0,99.0
266,运维,上海·松江·方松,设施运维值班员,华源安诺(天津)科技有限公司,民营,中专/中技,无要求,1-3年,72000.0,96000.0,20.0,99.0
267,运维,上海·静安·彭浦,运维销售经理,上海联辉云电力科技有限公司,民营,学历不限,无要求,3-5年,130000.0,143000.0,100.0,299.0
268,运维,上海·闵行·新虹,运维,蒙帕信息,股份制企业,大专,无要求,5-10年,120000.0,180000.0,100.0,299.0
269,运维,上海·黄浦·打浦桥,it运维专员（SPD项目）,其他,国企,本科,无要求,3-5年,120000.0,144000.0,20.0,99.0
270,运维,上海·浦东·陆家嘴,技术支持工程师,广州市新文溯科技有限公司,民营,本科,无要求,1-3年,130000.0,234000.0,20.0,99.0
271,运维,上海·浦东·金桥,IT运维工程师,大湛机电系统工程(上海)有限公司,,学历不限,无要求,1-3年,48000.0,96000.0,20.0,99.0
272,运维,上海·浦东·唐镇,运维,源晨动力,民营,大专,无要求,1-3年,60000.0,84000.0,300.0,499.0
273,运维,上海·宝山·友谊路,运维,其他,国企,本科,无要求,无经验,84000.0,108000.0,10000.0,
274,运维,上海·浦东·北蔡,IT运维工程师,其他,上市公司,本科,无要求,3-5年,104000.0,156000.0,1000.0,9999.0
275,运维,上海·松江·新桥,运维工程师（上海）,其他,上市公司,大专,无要求,3-5年,120000.0,180000.0,1000.0,9999.0
276,运维,上海·宝山·友谊路,运维,其他,国企,本科,无要求,无经验,84000.0,108000.0,10000.0,
277,运维,上海·浦东·陆家嘴,运维,道一(天津)企业管理咨询有限公司,民营,本科,无要求,1-3年,78000.0,130000.0,100.0,299.0
278,运维,上海·塘桥,高级系统运维工程师,其他,股份制企业,学历不限,无要求,1-3年,120000.0,180000.0,100.0,299.0
279,运维,上海·杨浦·新江湾城,网络运维工程师,广州朗桥维视通信技术有限公司,民营,本科,无要求,1-3年,60000.0,120000.0,20.0,99.0
280,运维,上海·杨浦·五角场,运维,上海鸿照网络科技有限公司,民营,大专,无要求,1-3年,84000.0,132000.0,20.0,99.0
281,运维,上海·静安·大宁路,运维,上海东浩人力资源有限公司,国企,大专,无要求,3-5年,132000.0,180000.0,100.0,299.0
282,运维,上海·金山·亭林,工程运维(助理)工程师(J11324),其他,合资,中专/中技,无要求,经验不限,84000.0,120000.0,1000.0,9999.0
283,运维,上海·黄浦·淮海中路,it桌面运维工程师,北京博迅尼科科技有限公司,民营,学历不限,无要求,1-3年,132000.0,156000.0,100.0,299.0
284,运维,上海·浦东·书院,IDC机房资产,金石易服(北京)科技有限公司,民营,大专,无要求,1-3年,72000.0,96000.0,1000.0,9999.0
285,运维,上海·奉贤·奉浦,系统运维工程师（生产业务）,哈尔滨同创普润集团有限公司,,本科,无要求,3-5年,104000.0,195000.0,300.0,499.0
286,运维,上海·浦东·航头,运维工程师,上海陆杰电子科技有限公司,民营,大专,无要求,1-3年,78000.0,104000.0,100.0,299.0
287,运维,上海·浦东·花木,运维,中信期货有限公司,国企,本科,无要求,1-3年,180000.0,360000.0,1000.0,9999.0
288,运维,上海·静安·南京西路,运维,中安润微科技上海,民营,本科,无要求,3-5年,84000.0,108000.0,100.0,299.0
289,运维,上海·普陀·甘泉路,信息技术运维专员,上海秋水科技有限公司,民营,本科,无要求,1-3年,72000.0,108000.0,,20.0
290,运维,上海·浦东·航头,运维工程师,上海陆杰电子科技有限公司,民营,大专,无要求,3-5年,91000.0,104000.0,100.0,299.0
291,运维,上海·黄浦·外滩,运维,成都迈思信息技术有限公司,民营,本科,无要求,3-5年,108000.0,120000.0,1000.0,9999.0
292,运维,上海·浦东·惠南,会议室运维工程师,上海湃音网络科技有限公司,,大专,无要求,1-3年,72000.0,96000.0,,20.0
293,运维,上海·浦东·张江,IT运维工程师,其他,上市公司,本科,无要求,3-5年,104000.0,156000.0,1000.0,9999.0
294,运维,上海·黄浦·五里桥,运维,成都卓唯企业管理咨询有限公司,外商独资,本科,无要求,3-5年,234000.0,338000.0,100.0,299.0
295,运维,上海·浦东·陆家嘴,运维工程师,上海泰利丰通信技术有限公司,民营,本科,无要求,1-3年,96000.0,120000.0,20.0,99.0
296,运维,上海·闵行·梅陇,IT运维专员,上海台雄科技发展集团有限公司,民营,大专,无要求,1-3年,91000.0,130000.0,100.0,299.0
297,运维,上海·闵行·新虹,桌面运维工程师,上海西信软件工程有限公司,民营,大专,无要求,3-5年,120000.0,180000.0,100.0,299.0
298,运维,上海·黄浦·外滩,运维工程师,上海德慧信息技术有限公司,民营,大专,无要求,1-3年,78000.0,104000.0,100.0,299.0
299,运维,上海·杨浦·江浦路,运维,其他,上市公司,大专,无要求,1-3年,96000.0,132000.0,10000.0,
300,运维,上海·小东门,运维/web/测试/c/c++/java/python,外企德科,合资,本科,无要求,经验不限,252000.0,392000.0,1000.0,9999.0
301,运维,上海·浦东·高桥,plc自动化工程师(上海运维项目部),凯特智能控制技术有限公司,国企,大专,无要求,1-3年,96000.0,108000.0,100.0,299.0
302,运维,上海·长宁·虹桥,运维,上海百尚好信息科技有限公司,,本科,无要求,1-3年,117000.0,169000.0,,20.0
303,运维,上海·闵行·浦江,IT运维工程师-J10150,上海恒为云驰信息技术有限公司武汉分公司,民营,大专,无要求,5-10年,96000.0,180000.0,100.0,299.0
304,运维,上海·崇明·长兴,cems运维工程师,上海境安环境检测技术有限公司,民营,中专/中技,无要求,1-3年,78000.0,117000.0,20.0,99.0
305,运维,上海·静安·南京西路,it驻场运维工程师,其他,上市公司,大专,无要求,1-3年,72000.0,108000.0,1000.0,9999.0
306,运维,上海·青浦·华新,运维工程师,卓阳能源集团有限公司,合资,大专,无要求,1-3年,72000.0,120000.0,100.0,299.0
307,运维,上海·长宁·虹桥,存储服务器运维工程师,其他,民营,大专,无要求,1-3年,120000.0,180000.0,100.0,299.0
308,运维,上海·普陀·长征,视频会议运维工程师,上海龙田数码科技有限公司,民营,大专,无要求,1-3年,72000.0,120000.0,100.0,299.0
309,运维,上海·闵行·新虹,运维,外企德科数字技术有限公司,,本科,无要求,3-5年,420000.0,560000.0,10000.0,
310,运维,上海·浦东·金桥,水处理运维值班员,南京芷铭企业管理咨询有限公司,民营,学历不限,无要求,1-3年,84000.0,96000.0,20.0,99.0
311,运维,上海·黄浦·外滩,helpdesk桌面运维工程师,群思科技(北京)有限公司,民营,大专,无要求,1-3年,96000.0,120000.0,100.0,299.0
312,运维,上海·闵行·吴泾,系统运维专员,其他,上市公司,本科,无要求,1-3年,104000.0,156000.0,1000.0,9999.0
313,运维,上海·闵行·新虹,软件运维实施工程师,蒙帕信息,股份制企业,大专,无要求,3-5年,120000.0,180000.0,100.0,299.0
314,运维,上海·徐汇·虹梅路,环保设备运维工程师,北京丽景天诚环保工程有限公司,民营,大专,无要求,1-3年,108000.0,132000.0,100.0,299.0
315,运维,上海·金山·亭林,IDC机房值班运维员,昌泰云技术服务(深圳)有限公司,民营,大专,无要求,1-3年,84000.0,120000.0,100.0,299.0
316,运维,上海·杨浦·五角场,运维,上海杨浦科技创业中心（上海复旦科技园创业中心）,国企,本科,无要求,3-5年,72000.0,96000.0,100.0,299.0
317,运维,上海·崇明·竖新,运维工程师,泰克尼森工业服务(上海)有限公司大连分公司,民营,大专,无要求,1-3年,96000.0,120000.0,20.0,99.0
318,运维,上海·浦东·陆家嘴,桌面运维工程师,长威信息科技发展股份有限公司,民营,本科,无要求,1-3年,84000.0,120000.0,1000.0,9999.0
319,运维,上海·徐汇·田林,网络工程师,上海澜欣网络科技有限公司,合资,学历不限,无要求,经验不限,60000.0,96000.0,,20.0
320,运维,上海·崇明·长兴,Voc在线设备运维人员,上海环总实业有限公司,民营,学历不限,无要求,1-3年,96000.0,120000.0,300.0,499.0
321,运维,上海·浦东·潍坊新村,应用运维岗（业务系统方向）(J10216),其他,合资,本科,无要求,经验不限,144000.0,240000.0,500.0,999.0
322,运维,上海·静安·彭浦,运维结算主管,其他,民营,本科,无要求,3-5年,130000.0,195000.0,10000.0,
324,运维,上海·宝山·杨行,机械工程师/设备工程师/设备运维/监理,上海荣冶工程技术有限公司,民营,大专,无要求,3-5年,84000.0,108000.0,300.0,499.0
325,运维,上海·浦东·金桥,运维工程师,其他,民营,本科,无要求,经验不限,108000.0,204000.0,10000.0,
326,运维,上海·徐汇·徐家汇,it技术运维工程师,上海至双软件有限公司,民营,本科,无要求,经验不限,91000.0,182000.0,20.0,99.0
327,运维,上海·徐汇·徐家汇,技术支持 运维 水处理仪表 双休 稳定,百瑞环保科技(上海)有限公司,合资,大专,无要求,1-3年,84000.0,120000.0,100.0,299.0
328,运维,上海·普陀·长寿路,运维开发工程师/运维工程师,其他,上市公司,大专,无要求,3-5年,144000.0,192000.0,1000.0,9999.0
329,运维,上海·奉贤·金海,环保运维水气工程师,上海富嗣工程咨询有限公司,民营,本科,无要求,1-3年,84000.0,120000.0,20.0,99.0
330,运维,上海·嘉定·安亭,运维,山西海普瑞科技有限公司,民营,大专,无要求,1-3年,60000.0,120000.0,20.0,99.0
331,运维,上海·黄浦·小东门,运维,顶尖传诚,民营,大专,无要求,3-5年,144000.0,204000.0,100.0,299.0
333,运维,上海·杨浦·五角场,helpdesk桌面运维工程师,蓝星光域(上海)航天科技有限公司,民营,本科,无要求,1-3年,120000.0,165000.0,20.0,99.0
334,运维,上海·奉贤·金海,环保运维工程师,上海富嗣工程咨询有限公司,民营,本科,无要求,1-3年,96000.0,120000.0,20.0,99.0
335,运维,上海·长宁·江苏路,APC实施/运维工程师,石化盈科,合资,本科,无要求,3-5年,225000.0,375000.0,1000.0,9999.0
336,运维,上海·浦东·川沙新,应用运维工程师,上海睿沃信息科技有限公司,民营,本科,无要求,5-10年,234000.0,312000.0,20.0,99.0
337,运维,上海·徐汇·华泾,设施运维值班员,华源安诺(天津)科技有限公司,民营,中专/中技,无要求,1-3年,72000.0,96000.0,20.0,99.0
338,运维,上海·浦东·高东,IT运维工程师,北京中科仙络智算科技股份有限公司,股份制企业,大专,无要求,1-3年,60000.0,84000.0,500.0,999.0
339,运维,上海·松江·中山,运维,（总部）运维工程师,其它,本科,无要求,3-5年,182000.0,210000.0,500.0,999.0
340,运维,上海·闵行·浦江,500强日企_数据中心运维服务工程师,上海NTT通信工程有限公司,合资,大专,无要求,1-3年,98000.0,140000.0,100.0,299.0
341,运维,上海·海湾,PLM运维专员,其他,上市公司,大专,无要求,1-3年,104000.0,195000.0,1000.0,9999.0
342,运维,上海·崇明·城桥,网络及硬件运维工程师,上海翔竑信息技术有限公司,民营,大专,无要求,1-3年,72000.0,96000.0,,20.0
343,运维,上海·浦东·陆家嘴,运维,上海艾杰飞人才管理咨询有限公司,外商独资,大专,无要求,1-3年,98000.0,168000.0,100.0,299.0
344,运维,上海·宝山·淞南,数据中心值长,上海科技网络通信有限公司,国企,大专,无要求,1-3年,98000.0,168000.0,100.0,299.0
345,运维,上海·黄浦·打浦桥,系统运维工程师,合肥盛鹏软件有限公司,民营,本科,无要求,3-5年,96000.0,120000.0,20.0,99.0
346,运维,上海·浦东·陆家嘴,运维,外企德科,合资,大专,无要求,5-10年,420000.0,490000.0,1000.0,9999.0
347,运维,上海·松江·车墩,数据中心值长,上海科技网络通信有限公司,国企,大专,无要求,1-3年,98000.0,168000.0,100.0,299.0
348,运维,上海·浦东·三林,桌面运维工程师,联想云领(成都)科技有限公司,民营,大专,无要求,1-3年,96000.0,108000.0,1000.0,9999.0
349,运维,上海·长宁·新泾,高级系统运维工程师,其他,外商独资,本科,无要求,5-10年,180000.0,240000.0,1000.0,9999.0
351,运维,上海·金山·亭林,IDC基础运维技术员,昌泰云技术服务(深圳)有限公司,民营,大专,无要求,1-3年,120000.0,180000.0,100.0,299.0
352,运维,上海·浦东·金桥,系统运维工程师,其他,民营,大专,无要求,1-3年,120000.0,144000.0,10000.0,
353,运维,上海·浦东·川沙新,it运维工程师,上海上药信谊药厂有限公司制药二厂,国企,本科,无要求,经验不限,84000.0,96000.0,100.0,299.0
354,运维,上海·闵行·颛桥,运维,护航科技股份有限公司,其它,本科,无要求,3-5年,96000.0,108000.0,500.0,999.0
355,运维,上海·黄浦·淮海中路,IT桌面运维工程师,上海鼎邦信息技术咨询有限公司,民营,大专,无要求,1-3年,104000.0,117000.0,,20.0
356,运维,上海·浦东·高东,运维,上海科锐派信息科技有限公司,合资,大专,无要求,1-3年,72000.0,96000.0,,20.0
357,运维,上海·徐汇·天平路,运维,其他,民营,大专,无要求,3-5年,72000.0,96000.0,300.0,499.0
358,运维,上海·杨浦·五角场,对日infra VMwrare虚拟环境,杭州优灿科技有限公司,合资,学历不限,无要求,3-5年,180000.0,360000.0,500.0,999.0
359,运维,上海·杨浦·江浦路,驻场运维(J12985),其他,上市公司,大专,无要求,3-5年,120000.0,180000.0,1000.0,9999.0
360,运维,上海·静安·石门二路,运维工程师,南京星邺汇捷网络科技有限公司,民营,本科,无要求,1-3年,120000.0,180000.0,300.0,499.0
361,运维,上海·普陀·长风新村,it运维工程师,北京中科仙络智算科技股份有限公司,股份制企业,大专,无要求,1-3年,60000.0,84000.0,500.0,999.0
362,运维,上海,泛能热网运维主管,其他,上市公司,大专,无要求,3-5年,108000.0,132000.0,10000.0,
363,运维,上海·浦东·唐镇,网络运维工程师,北京宏基恒信科技有限责任公司,合资,本科,无要求,1年以下,120000.0,132000.0,100.0,299.0
364,运维,上海·嘉定·安亭,公用动力运维技术员,上海克万机械设备技术服务有限公司,合资,中专/中技,无要求,3-5年,72000.0,96000.0,500.0,999.0
365,运维,上海·长宁·江苏路,安全运维（上海外企，英语4级必须）,武汉景行英才人力资源服务有限公司,民营,本科,无要求,1-3年,96000.0,132000.0,100.0,299.0
366,运维,上海·静安·大宁路,运维工程师（大数据）,上海信息人才服务有限公司,国企,本科,无要求,3-5年,180000.0,240000.0,100.0,299.0
367,运维,上海·长宁·虹桥,运维,外企德科,合资,大专,无要求,1-3年,96000.0,108000.0,1000.0,9999.0
368,运维,上海·松江·佘山,运维,其他,民营,本科,无要求,1-3年,96000.0,108000.0,300.0,499.0
369,运维,上海·崇明·长兴,烟气在线设备运维工程师,上海境安环境检测技术有限公司,民营,大专,无要求,1-3年,78000.0,130000.0,20.0,99.0
370,运维,上海·青浦·香花桥,运维,北京中科仙络智算科技股份有限公司,股份制企业,大专,无要求,1-3年,60000.0,84000.0,500.0,999.0
371,运维,上海·黄浦·淮海中路,运维,英特利普(上海)信息技术有限公司,外商独资,本科,无要求,5-10年,156000.0,192000.0,100.0,299.0
372,运维,上海·静安·彭浦新村,运维,上海枂特环保科技有限公司,民营,大专,无要求,经验不限,84000.0,96000.0,20.0,99.0
373,运维,上海·长宁·华阳路,存储运维工程师（驻场）硬件-上海,其他,上市公司,本科,无要求,5-10年,195000.0,221000.0,1000.0,9999.0
374,运维,上海·徐汇·虹梅路,运维工程师,上海丰宝电子信息科技有限公司,合资,大专,无要求,3-5年,112000.0,160000.0,100.0,299.0
375,运维,上海·嘉定·安亭,水运维工程师,上海境安环境检测技术有限公司,民营,中专/中技,无要求,1-3年,72000.0,120000.0,20.0,99.0
377,运维,上海·浦东·唐镇,运维,北京中科仙络智算科技股份有限公司,股份制企业,大专,无要求,1-3年,72000.0,96000.0,500.0,999.0
378,运维,上海·杨浦·新江湾城,驻场数据库运维,上海共启网络科技有限公司,民营,大专,无要求,1-3年,84000.0,108000.0,20.0,99.0
379,运维,上海·天山路,云安全运维经理,上海挚纵星软件有限公司,合资,大专,无要求,5-10年,120000.0,240000.0,20.0,99.0
