Unnamed: 0,position,city,specific_position,company_name,company_type,education,ability,experience,min_annual_salary,max_annual_salary,min_company_size,max_company_size
189,数据挖掘,上海·黄浦·小东门,数据开发工程师,其他,上市公司,本科,无要求,5-10年,180000.0,252000.0,1000.0,9999.0
190,数据挖掘,上海·长宁·新泾,数据挖掘,其他,上市公司,本科,无要求,3-5年,168000.0,224000.0,1000.0,9999.0
192,数据挖掘,上海·浦东·南汇新城,数据架构专家,上海青凤信息科技有限公司,民营,硕士,无要求,5-10年,168000.0,300000.0,20.0,99.0
193,数据挖掘,上海·普陀·长风新村,挖机驾驶员,上海匠众建设发展有限公司,民营,学历不限,无要求,1-3年,96000.0,120000.0,20.0,99.0
194,数据挖掘,上海·杨浦·平凉路,数据分析治理工程师,其他,上市公司,本科,无要求,3-5年,240000.0,360000.0,1000.0,9999.0
195,数据挖掘,上海·浦东·张江,资深数据分析师/专家G00984,上海惠生海洋工程有限公司,民营,本科,无要求,10年以上,320000.0,480000.0,1000.0,9999.0
196,数据挖掘,上海·江川路,高级数据分析师（数据科学）,其他,民营,本科,无要求,1-3年,130000.0,260000.0,20.0,99.0
197,数据挖掘,上海·闵行·颛桥,AI大数据模型应用主管,上海康捷保新材料股份有限公司,股份制企业,本科,无要求,3-5年,180000.0,360000.0,100.0,299.0
198,数据挖掘,上海·徐汇·虹梅路,数据治理顾问,其他,股份制企业,本科,无要求,5-10年,180000.0,360000.0,1000.0,9999.0
199,数据挖掘,上海·闵行,资深数据分析师,上海嗨探信息科技有限公司,民营,本科,无要求,5-10年,216000.0,420000.0,500.0,999.0
201,数据挖掘,上海·徐汇·虹梅路,数据挖掘,其他,民营,硕士,无要求,1-3年,180000.0,300000.0,20.0,99.0
202,数据挖掘,上海·静安·南京西路,数据挖掘,其他,上市公司,本科,无要求,1-3年,143000.0,156000.0,300.0,499.0
203,数据挖掘,上海,数据挖掘,其他,合资,本科,无要求,5-10年,240000.0,300000.0,500.0,999.0
